Code_bom,ID_Produs,Cantitate_Produsa,ID_Componenta,Cantitate_Necesara,Unitatea_Masura
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00130,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00321,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00385,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00426,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00064,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00167,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00188,5.8,mp
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00326,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00349,5.5,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00367,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00368,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00548,0.35,mp
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00726,1.4,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00750,0.25,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00751,2.79,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_01079,1.0,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_01121,2.97,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00029,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00057,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00073,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00074,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00137,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00152,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00160,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00264,3.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00291,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00350,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00368,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00416,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00250,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00254,2.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,EVI_00380,1.0,Units
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00206,4.19,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_00342,0.13,kg
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_06975,0.03,kg
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_08025,1.88,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,E_08050,3.82,m
CHHC-W7R2-4R-5B-T1/1A_1,CHHC-W7R2-4R-5B-T1/1A,1.0,Mpr_03309,0.37,kg
